event_id,session_id,order_id,timestamp,customer_id,customer_segment,product_id,category,event_type,device,channel,price_shown,quantity,total_amount,payment_method
11989,S11989,,2024-07-02 02:08:00,C102610,VIP,P1031,Home & Kitchen,view,mobile,Mobile App,71.07,,,
11990,S11990,,2024-07-02 03:00:00,C102563,Returning,P1008,Electronics,view,mobile,Mobile App,562.52,,,
11991,S11990,,2024-07-02 03:03:00,C102563,Returning,P1008,Electronics,add_to_cart,mobile,Mobile App,562.52,,,
11992,S11992,,2024-07-02 21:37:00,C101838,Returning,P1041,Beauty & Personal Care,view,tablet,Retail Store,10.69,,,
11993,S11992,,2024-07-02 21:40:00,C101838,Returning,P1041,Beauty & Personal Care,add_to_cart,desktop,Retail Store,10.69,,,
11994,S11992,O11992,2024-07-02 21:43:00,C101838,Returning,P1041,Beauty & Personal Care,purchase,desktop,Retail Store,10.69,1.0,10.69,Wallet
11995,S11995,,2024-07-02 04:47:00,C101549,VIP,P1026,Home & Kitchen,view,desktop,Mobile App,418.05,,,
11996,S11996,,2024-07-02 04:52:00,C103731,Returning,P1025,Home & Kitchen,view,mobile,Retail Store,428.42,,,
11997,S11997,,2024-07-02 11:48:00,C101927,VIP,P1001,Electronics,view,tablet,Marketplace-B,86.86,,,
11998,S11997,,2024-07-02 11:51:00,C101927,VIP,P1001,Electronics,add_to_cart,mobile,Marketplace-B,86.86,,,
11999,S11999,,2024-07-02 06:45:00,C102035,Returning,P1019,Fashion,view,desktop,Marketplace-B,348.28,,,
12000,S12000,,2024-07-02 13:38:00,C100431,New,P1022,Home & Kitchen,view,mobile,Marketplace-A,850.25,,,
12001,S12000,,2024-07-02 13:41:00,C100431,New,P1022,Home & Kitchen,add_to_cart,tablet,Marketplace-A,850.25,,,
12002,S12002,,2024-07-02 17:54:00,C102087,VIP,P1022,Home & Kitchen,view,desktop,Marketplace-A,850.25,,,
12003,S12002,,2024-07-02 17:57:00,C102087,VIP,P1022,Home & Kitchen,add_to_cart,tablet,Marketplace-A,850.25,,,
12004,S12002,O12002,2024-07-02 18:00:00,C102087,VIP,P1022,Home & Kitchen,purchase,mobile,Marketplace-A,850.25,1.0,850.25,Net Banking
12005,S12005,,2024-07-02 18:25:00,C101097,New,P1035,Beauty & Personal Care,view,mobile,Retail Store,345.8,,,
12006,S12006,,2024-07-02 08:19:00,C103348,Returning,P1062,Travel & Hospitality,view,mobile,Marketplace-B,803.87,,,
12007,S12007,,2024-07-02 12:10:00,C101248,Returning,P1013,Fashion,view,mobile,Mobile App,132.1,,,
12008,S12007,,2024-07-02 12:13:00,C101248,Returning,P1013,Fashion,add_to_cart,tablet,Mobile App,132.1,,,
12009,S12009,,2024-07-02 07:52:00,C101550,New,P1064,Travel & Hospitality,view,desktop,Marketplace-B,426.13,,,
12010,S12010,,2024-07-02 20:13:00,C101031,Returning,P1013,Fashion,view,tablet,Mobile App,132.1,,,
12011,S12011,,2024-07-02 06:13:00,C102662,Returning,P1049,Sports & Outdoors,view,desktop,Marketplace-A,678.49,,,
12012,S12012,,2024-07-02 02:53:00,C101831,New,P1015,Fashion,view,mobile,Marketplace-A,455.42,,,
12013,S12013,,2024-07-02 22:56:00,C103773,VIP,P1001,Electronics,view,tablet,Marketplace-B,86.86,,,
12014,S12014,,2024-07-02 20:06:00,C103957,Returning,P1052,Sports & Outdoors,view,mobile,Retail Store,90.77,,,
12015,S12014,,2024-07-02 20:09:00,C103957,Returning,P1052,Sports & Outdoors,add_to_cart,mobile,Retail Store,90.77,,,
12016,S12016,,2024-07-02 10:00:00,C101404,Returning,P1054,Sports & Outdoors,view,tablet,Retail Store,274.01,,,
12017,S12016,,2024-07-02 10:03:00,C101404,Returning,P1054,Sports & Outdoors,add_to_cart,tablet,Retail Store,274.01,,,
12018,S12018,,2024-07-02 15:10:00,C103949,Returning,P1026,Home & Kitchen,view,desktop,Mobile App,418.05,,,
12019,S12019,,2024-07-02 01:51:00,C101544,VIP,P1031,Home & Kitchen,view,desktop,Mobile App,71.07,,,
12020,S12020,,2024-07-02 17:09:00,C101385,New,P1038,Beauty & Personal Care,view,mobile,Mobile App,137.97,,,
12021,S12020,,2024-07-02 17:12:00,C101385,New,P1038,Beauty & Personal Care,add_to_cart,mobile,Mobile App,137.97,,,
12022,S12022,,2024-07-02 01:01:00,C102140,New,P1010,Fashion,view,desktop,Marketplace-A,882.69,,,
12023,S12022,,2024-07-02 01:04:00,C102140,New,P1010,Fashion,add_to_cart,desktop,Marketplace-A,882.69,,,
12024,S12024,,2024-07-02 08:50:00,C100556,New,P1063,Travel & Hospitality,view,mobile,Marketplace-B,508.44,,,
12025,S12024,,2024-07-02 08:53:00,C100556,New,P1063,Travel & Hospitality,add_to_cart,tablet,Marketplace-B,508.44,,,
12026,S12024,O12024,2024-07-02 08:56:00,C100556,New,P1063,Travel & Hospitality,purchase,desktop,Marketplace-B,508.44,1.0,508.44,Net Banking
12027,S12027,,2024-07-02 06:52:00,C102206,Loyal,P1042,Beauty & Personal Care,view,tablet,Marketplace-A,650.82,,,
12028,S12028,,2024-07-02 17:20:00,C102519,Loyal,P1009,Electronics,view,mobile,Retail Store,377.54,,,
12029,S12029,,2024-07-02 12:31:00,C100234,Returning,P1045,Sports & Outdoors,view,tablet,Marketplace-B,630.38,,,
12030,S12030,,2024-07-02 15:32:00,C100181,New,P1040,Beauty & Personal Care,view,desktop,Marketplace-B,580.24,,,
12031,S12030,,2024-07-02 15:35:00,C100181,New,P1040,Beauty & Personal Care,add_to_cart,desktop,Marketplace-B,580.24,,,
12032,S12030,O12030,2024-07-02 15:38:00,C100181,New,P1040,Beauty & Personal Care,purchase,mobile,Marketplace-B,580.24,1.0,580.24,Credit Card
12033,S12033,,2024-07-02 02:14:00,C101772,Returning,P1006,Electronics,view,tablet,Marketplace-A,410.79,,,
12034,S12034,,2024-07-02 20:34:00,C102365,New,P1050,Sports & Outdoors,view,tablet,Marketplace-A,200.94,,,
12035,S12035,,2024-07-02 19:47:00,C102888,Loyal,P1029,Home & Kitchen,view,desktop,Retail Store,39.7,,,
12036,S12036,,2024-07-02 22:09:00,C103307,New,P1055,Sports & Outdoors,view,mobile,Marketplace-A,769.63,,,
12037,S12036,,2024-07-02 22:12:00,C103307,New,P1055,Sports & Outdoors,add_to_cart,tablet,Marketplace-A,769.63,,,
12038,S12036,O12036,2024-07-02 22:15:00,C103307,New,P1055,Sports & Outdoors,purchase,tablet,Marketplace-A,769.63,1.0,769.63,UPI
12039,S12039,,2024-07-02 00:41:00,C102922,VIP,P1043,Sports & Outdoors,view,mobile,Retail Store,622.62,,,
12040,S12040,,2024-07-02 18:11:00,C102166,New,P1041,Beauty & Personal Care,view,desktop,Retail Store,10.69,,,
12041,S12040,,2024-07-02 18:14:00,C102166,New,P1041,Beauty & Personal Care,add_to_cart,mobile,Retail Store,10.69,,,
12042,S12042,,2024-07-02 10:32:00,C101106,New,P1022,Home & Kitchen,view,desktop,Marketplace-A,850.25,,,
12043,S12043,,2024-07-02 16:43:00,C102404,Returning,P1059,Travel & Hospitality,view,tablet,Marketplace-B,38.99,,,
12044,S12043,,2024-07-02 16:46:00,C102404,Returning,P1059,Travel & Hospitality,add_to_cart,mobile,Marketplace-B,38.99,,,
12045,S12043,O12043,2024-07-02 16:49:00,C102404,Returning,P1059,Travel & Hospitality,purchase,tablet,Marketplace-B,38.99,1.0,38.99,Wallet
12046,S12046,,2024-07-02 17:34:00,C100635,New,P1022,Home & Kitchen,view,desktop,Marketplace-A,850.25,,,
12047,S12047,,2024-07-02 03:52:00,C100417,Returning,P1063,Travel & Hospitality,view,tablet,Marketplace-B,508.44,,,
12048,S12047,,2024-07-02 03:55:00,C100417,Returning,P1063,Travel & Hospitality,add_to_cart,tablet,Marketplace-B,508.44,,,
12049,S12047,O12047,2024-07-02 03:58:00,C100417,Returning,P1063,Travel & Hospitality,purchase,tablet,Marketplace-B,508.44,1.0,508.44,Wallet
12050,S12050,,2024-07-02 17:26:00,C100015,Returning,P1049,Sports & Outdoors,view,tablet,Marketplace-A,678.49,,,
12051,S12051,,2024-07-02 15:55:00,C103596,New,P1012,Fashion,view,desktop,Website,388.37,,,
12052,S12051,,2024-07-02 15:58:00,C103596,New,P1012,Fashion,add_to_cart,desktop,Website,388.37,,,
12053,S12051,O12051,2024-07-02 16:01:00,C103596,New,P1012,Fashion,purchase,tablet,Website,388.37,1.0,388.37,UPI
12054,S12054,,2024-07-02 13:57:00,C103000,New,P1042,Beauty & Personal Care,view,desktop,Marketplace-A,650.82,,,
12055,S12055,,2024-07-02 16:37:00,C102312,New,P1029,Home & Kitchen,view,desktop,Retail Store,39.7,,,
12056,S12056,,2024-07-02 05:38:00,C100804,VIP,P1029,Home & Kitchen,view,mobile,Retail Store,39.7,,,
12057,S12056,,2024-07-02 05:41:00,C100804,VIP,P1029,Home & Kitchen,add_to_cart,desktop,Retail Store,39.7,,,
12058,S12058,,2024-07-02 14:13:00,C100254,New,P1008,Electronics,view,desktop,Mobile App,562.52,,,
12059,S12058,,2024-07-02 14:16:00,C100254,New,P1008,Electronics,add_to_cart,mobile,Mobile App,562.52,,,
12060,S12058,O12058,2024-07-02 14:19:00,C100254,New,P1008,Electronics,purchase,mobile,Mobile App,562.52,1.0,562.52,COD
12061,S12061,,2024-07-02 08:49:00,C102508,New,P1038,Beauty & Personal Care,view,desktop,Mobile App,137.97,,,
12062,S12062,,2024-07-02 15:43:00,C100354,Returning,P1005,Electronics,view,mobile,Website,392.62,,,
12063,S12063,,2024-07-02 04:14:00,C101374,Returning,P1043,Sports & Outdoors,view,tablet,Retail Store,622.62,,,
12064,S12063,,2024-07-02 04:17:00,C101374,Returning,P1043,Sports & Outdoors,add_to_cart,tablet,Retail Store,622.62,,,
12065,S12065,,2024-07-02 10:51:00,C102337,New,P1060,Travel & Hospitality,view,desktop,Marketplace-B,326.16,,,
12066,S12066,,2024-07-02 13:23:00,C103428,New,P1029,Home & Kitchen,view,desktop,Retail Store,39.7,,,
12067,S12067,,2024-07-02 03:45:00,C100434,New,P1047,Sports & Outdoors,view,mobile,Marketplace-A,393.2,,,
12068,S12068,,2024-07-02 02:35:00,C103906,Loyal,P1008,Electronics,view,desktop,Mobile App,562.52,,,
12069,S12068,,2024-07-02 02:38:00,C103906,Loyal,P1008,Electronics,add_to_cart,mobile,Mobile App,562.52,,,
12070,S12070,,2024-07-02 16:28:00,C102485,Returning,P1052,Sports & Outdoors,view,desktop,Retail Store,90.77,,,
12071,S12071,,2024-07-02 09:30:00,C100089,Returning,P1038,Beauty & Personal Care,view,mobile,Mobile App,137.97,,,
12072,S12071,,2024-07-02 09:33:00,C100089,Returning,P1038,Beauty & Personal Care,add_to_cart,desktop,Mobile App,137.97,,,
12073,S12071,O12071,2024-07-02 09:36:00,C100089,Returning,P1038,Beauty & Personal Care,purchase,desktop,Mobile App,137.97,1.0,137.97,UPI
12074,S12074,,2024-07-02 21:53:00,C100630,Returning,P1033,Beauty & Personal Care,view,mobile,Marketplace-B,205.09,,,
12075,S12074,,2024-07-02 21:56:00,C100630,Returning,P1033,Beauty & Personal Care,add_to_cart,mobile,Marketplace-B,205.09,,,
12076,S12076,,2024-07-02 00:42:00,C103213,New,P1046,Sports & Outdoors,view,desktop,Retail Store,297.81,,,
12077,S12076,,2024-07-02 00:45:00,C103213,New,P1046,Sports & Outdoors,add_to_cart,desktop,Retail Store,297.81,,,
12078,S12078,,2024-07-02 17:46:00,C100907,Loyal,P1029,Home & Kitchen,view,tablet,Retail Store,39.7,,,
12079,S12079,,2024-07-02 21:35:00,C102325,Returning,P1040,Beauty & Personal Care,view,tablet,Marketplace-B,580.24,,,
12080,S12079,,2024-07-02 21:38:00,C102325,Returning,P1040,Beauty & Personal Care,add_to_cart,tablet,Marketplace-B,580.24,,,
12081,S12079,O12079,2024-07-02 21:41:00,C102325,Returning,P1040,Beauty & Personal Care,purchase,mobile,Marketplace-B,580.24,1.0,580.24,Credit Card
12082,S12082,,2024-07-02 09:29:00,C103943,Returning,P1005,Electronics,view,mobile,Website,392.62,,,
12083,S12083,,2024-07-02 02:57:00,C102022,Returning,P1058,Travel & Hospitality,view,desktop,Retail Store,166.1,,,
12084,S12084,,2024-07-02 00:09:00,C103850,Loyal,P1013,Fashion,view,desktop,Mobile App,132.1,,,
12085,S12085,,2024-07-02 05:43:00,C102392,New,P1001,Electronics,view,mobile,Marketplace-B,86.86,,,
12086,S12086,,2024-07-02 20:57:00,C103737,Returning,P1040,Beauty & Personal Care,view,tablet,Marketplace-B,580.24,,,
12087,S12086,,2024-07-02 21:00:00,C103737,Returning,P1040,Beauty & Personal Care,add_to_cart,mobile,Marketplace-B,580.24,,,
12088,S12088,,2024-07-02 06:55:00,C100886,New,P1028,Home & Kitchen,view,tablet,Retail Store,171.83,,,
12089,S12089,,2024-07-02 20:18:00,C100749,Loyal,P1037,Beauty & Personal Care,view,desktop,Marketplace-A,256.32,,,
12090,S12090,,2024-07-02 21:18:00,C100633,Returning,P1063,Travel & Hospitality,view,mobile,Marketplace-B,508.44,,,
12091,S12091,,2024-07-02 04:39:00,C101158,Loyal,P1015,Fashion,view,tablet,Marketplace-A,455.42,,,
12092,S12092,,2024-07-02 09:09:00,C103189,New,P1037,Beauty & Personal Care,view,tablet,Marketplace-A,256.32,,,
12093,S12092,,2024-07-02 09:12:00,C103189,New,P1037,Beauty & Personal Care,add_to_cart,mobile,Marketplace-A,256.32,,,
12094,S12094,,2024-07-02 10:41:00,C103113,Loyal,P1007,Electronics,view,mobile,Retail Store,407.53,,,
12095,S12094,,2024-07-02 10:44:00,C103113,Loyal,P1007,Electronics,add_to_cart,desktop,Retail Store,407.53,,,
12096,S12096,,2024-07-02 18:31:00,C100756,Loyal,P1051,Sports & Outdoors,view,tablet,Retail Store,289.13,,,
12097,S12097,,2024-07-02 21:57:00,C102477,New,P1039,Beauty & Personal Care,view,mobile,Website,719.27,,,
12098,S12098,,2024-07-02 13:40:00,C100772,Loyal,P1011,Fashion,view,desktop,Retail Store,225.37,,,
12099,S12098,,2024-07-02 13:43:00,C100772,Loyal,P1011,Fashion,add_to_cart,desktop,Retail Store,225.37,,,
12100,S12100,,2024-07-02 01:50:00,C102179,Loyal,P1036,Beauty & Personal Care,view,desktop,Mobile App,486.6,,,
12101,S12100,,2024-07-02 01:53:00,C102179,Loyal,P1036,Beauty & Personal Care,add_to_cart,mobile,Mobile App,486.6,,,
12102,S12102,,2024-07-02 15:08:00,C103138,Returning,P1029,Home & Kitchen,view,mobile,Retail Store,39.7,,,
12103,S12102,,2024-07-02 15:11:00,C103138,Returning,P1029,Home & Kitchen,add_to_cart,desktop,Retail Store,39.7,,,
12104,S12102,O12102,2024-07-02 15:14:00,C103138,Returning,P1029,Home & Kitchen,purchase,tablet,Retail Store,39.7,1.0,39.7,COD
12105,S12105,,2024-07-02 10:46:00,C103141,Returning,P1047,Sports & Outdoors,view,tablet,Marketplace-A,393.2,,,
12106,S12105,,2024-07-02 10:49:00,C103141,Returning,P1047,Sports & Outdoors,add_to_cart,desktop,Marketplace-A,393.2,,,
12107,S12105,O12105,2024-07-02 10:52:00,C103141,Returning,P1047,Sports & Outdoors,purchase,tablet,Marketplace-A,393.2,1.0,393.2,Debit Card
12108,S12108,,2024-07-02 13:19:00,C102682,New,P1054,Sports & Outdoors,view,tablet,Retail Store,274.01,,,
12109,S12108,,2024-07-02 13:22:00,C102682,New,P1054,Sports & Outdoors,add_to_cart,tablet,Retail Store,274.01,,,
12110,S12108,O12108,2024-07-02 13:25:00,C102682,New,P1054,Sports & Outdoors,purchase,mobile,Retail Store,274.01,1.0,274.01,Net Banking
12111,S12111,,2024-07-02 13:26:00,C103379,Loyal,P1042,Beauty & Personal Care,view,desktop,Marketplace-A,650.82,,,
12112,S12111,,2024-07-02 13:29:00,C103379,Loyal,P1042,Beauty & Personal Care,add_to_cart,mobile,Marketplace-A,650.82,,,
12113,S12111,O12111,2024-07-02 13:32:00,C103379,Loyal,P1042,Beauty & Personal Care,purchase,desktop,Marketplace-A,650.82,1.0,650.82,COD
12114,S12114,,2024-07-02 10:04:00,C100544,Returning,P1041,Beauty & Personal Care,view,tablet,Retail Store,10.69,,,
12115,S12114,,2024-07-02 10:07:00,C100544,Returning,P1041,Beauty & Personal Care,add_to_cart,tablet,Retail Store,10.69,,,
12116,S12116,,2024-07-02 11:57:00,C100877,VIP,P1043,Sports & Outdoors,view,tablet,Retail Store,622.62,,,
12117,S12117,,2024-07-02 17:25:00,C103595,New,P1029,Home & Kitchen,view,mobile,Retail Store,39.7,,,
12118,S12117,,2024-07-02 17:28:00,C103595,New,P1029,Home & Kitchen,add_to_cart,tablet,Retail Store,39.7,,,
12119,S12119,,2024-07-02 12:03:00,C101838,Returning,P1051,Sports & Outdoors,view,desktop,Retail Store,289.13,,,
12120,S12120,,2024-07-02 10:55:00,C103536,New,P1013,Fashion,view,tablet,Mobile App,132.1,,,
12121,S12121,,2024-07-02 08:09:00,C101513,New,P1068,Travel & Hospitality,view,mobile,Mobile App,71.47,,,
12122,S12122,,2024-07-02 22:31:00,C102909,New,P1001,Electronics,view,tablet,Marketplace-B,86.86,,,
12123,S12123,,2024-07-02 05:37:00,C100816,New,P1029,Home & Kitchen,view,tablet,Retail Store,39.7,,,
12124,S12123,,2024-07-02 05:40:00,C100816,New,P1029,Home & Kitchen,add_to_cart,tablet,Retail Store,39.7,,,
12125,S12123,O12123,2024-07-02 05:43:00,C100816,New,P1029,Home & Kitchen,purchase,tablet,Retail Store,39.7,1.0,39.7,UPI
12126,S12126,,2024-07-02 19:37:00,C102192,New,P1038,Beauty & Personal Care,view,tablet,Mobile App,137.97,,,
12127,S12127,,2024-07-02 14:52:00,C100056,New,P1052,Sports & Outdoors,view,tablet,Retail Store,90.77,,,
12128,S12127,,2024-07-02 14:55:00,C100056,New,P1052,Sports & Outdoors,add_to_cart,mobile,Retail Store,90.77,,,
12129,S12127,O12127,2024-07-02 14:58:00,C100056,New,P1052,Sports & Outdoors,purchase,mobile,Retail Store,90.77,1.0,90.77,UPI
12130,S12130,,2024-07-02 17:56:00,C100033,Loyal,P1049,Sports & Outdoors,view,tablet,Marketplace-A,678.49,,,
12131,S12131,,2024-07-02 04:25:00,C103220,Returning,P1054,Sports & Outdoors,view,desktop,Retail Store,274.01,,,
12132,S12132,,2024-07-02 22:04:00,C100629,New,P1007,Electronics,view,tablet,Retail Store,407.53,,,
12133,S12133,,2024-07-02 00:02:00,C100458,Returning,P1022,Home & Kitchen,view,tablet,Marketplace-A,850.25,,,
12134,S12133,,2024-07-02 00:05:00,C100458,Returning,P1022,Home & Kitchen,add_to_cart,tablet,Marketplace-A,850.25,,,
12135,S12135,,2024-07-02 18:21:00,C100097,Loyal,P1040,Beauty & Personal Care,view,mobile,Marketplace-B,580.24,,,
12136,S12135,,2024-07-02 18:24:00,C100097,Loyal,P1040,Beauty & Personal Care,add_to_cart,mobile,Marketplace-B,580.24,,,
12137,S12137,,2024-07-02 15:19:00,C101066,Returning,P1007,Electronics,view,tablet,Retail Store,407.53,,,
12138,S12138,,2024-07-02 03:37:00,C102164,VIP,P1019,Fashion,view,mobile,Marketplace-B,348.28,,,
12139,S12139,,2024-07-02 18:37:00,C102431,New,P1007,Electronics,view,desktop,Retail Store,407.53,,,
12140,S12140,,2024-07-02 02:15:00,C102734,New,P1040,Beauty & Personal Care,view,desktop,Marketplace-B,580.24,,,
12141,S12141,,2024-07-02 00:37:00,C101607,New,P1037,Beauty & Personal Care,view,mobile,Marketplace-A,256.32,,,
12142,S12142,,2024-07-02 08:40:00,C102424,Returning,P1040,Beauty & Personal Care,view,mobile,Marketplace-B,580.24,,,
12143,S12143,,2024-07-02 09:17:00,C102100,New,P1051,Sports & Outdoors,view,tablet,Retail Store,289.13,,,
12144,S12144,,2024-07-02 13:37:00,C100379,New,P1062,Travel & Hospitality,view,tablet,Marketplace-B,803.87,,,
12145,S12145,,2024-07-02 05:58:00,C103169,New,P1028,Home & Kitchen,view,tablet,Retail Store,171.83,,,
12146,S12146,,2024-07-02 13:22:00,C101909,Loyal,P1003,Electronics,view,tablet,Mobile App,254.08,,,
12147,S12146,,2024-07-02 13:25:00,C101909,Loyal,P1003,Electronics,add_to_cart,mobile,Mobile App,254.08,,,
12148,S12148,,2024-07-02 14:55:00,C100904,Returning,P1039,Beauty & Personal Care,view,mobile,Website,719.27,,,
12149,S12149,,2024-07-02 19:35:00,C103704,Returning,P1037,Beauty & Personal Care,view,mobile,Marketplace-A,256.32,,,
12150,S12150,,2024-07-02 16:06:00,C103484,New,P1019,Fashion,view,desktop,Marketplace-B,348.28,,,
12151,S12150,,2024-07-02 16:09:00,C103484,New,P1019,Fashion,add_to_cart,desktop,Marketplace-B,348.28,,,
12152,S12150,O12150,2024-07-02 16:12:00,C103484,New,P1019,Fashion,purchase,mobile,Marketplace-B,348.28,1.0,348.28,COD
12153,S12153,,2024-07-02 09:25:00,C101949,Loyal,P1013,Fashion,view,desktop,Mobile App,132.1,,,
12154,S12154,,2024-07-02 12:02:00,C101150,Returning,P1033,Beauty & Personal Care,view,desktop,Marketplace-B,205.09,,,
12155,S12154,,2024-07-02 12:05:00,C101150,Returning,P1033,Beauty & Personal Care,add_to_cart,mobile,Marketplace-B,205.09,,,
12156,S12154,O12154,2024-07-02 12:08:00,C101150,Returning,P1033,Beauty & Personal Care,purchase,tablet,Marketplace-B,205.09,1.0,205.09,COD
12157,S12157,,2024-07-02 00:58:00,C100983,New,P1022,Home & Kitchen,view,desktop,Marketplace-A,850.25,,,
12158,S12157,,2024-07-02 01:01:00,C100983,New,P1022,Home & Kitchen,add_to_cart,mobile,Marketplace-A,850.25,,,
12159,S12159,,2024-07-05 03:16:00,C101643,Loyal,P1008,Electronics,view,mobile,Marketplace-A,562.52,,,
12160,S12160,,2024-07-05 17:39:00,C103927,Loyal,P1012,Fashion,view,mobile,Website,446.92,,,
12161,S12161,,2024-07-05 17:25:00,C100923,Returning,P1014,Fashion,view,mobile,Website,145.57,,,
12162,S12161,,2024-07-05 17:28:00,C100923,Returning,P1014,Fashion,add_to_cart,tablet,Website,145.57,,,
12163,S12163,,2024-07-05 22:52:00,C102815,New,P1006,Electronics,view,mobile,Website,414.4,,,
12164,S12164,,2024-07-05 17:50:00,C100935,Loyal,P1043,Sports & Outdoors,view,desktop,Marketplace-A,622.62,,,
12165,S12165,,2024-07-05 18:50:00,C103695,New,P1016,Fashion,view,desktop,Mobile App,385.92,,,
12166,S12166,,2024-07-05 14:02:00,C103904,New,P1012,Fashion,view,mobile,Website,446.92,,,
12167,S12167,,2024-07-05 00:04:00,C102880,Returning,P1041,Beauty & Personal Care,view,mobile,Marketplace-A,9.19,,,
12168,S12168,,2024-07-05 22:23:00,C102203,Returning,P1017,Fashion,view,desktop,Marketplace-A,476.45,,,
12169,S12169,,2024-07-05 20:26:00,C101082,Loyal,P1046,Sports & Outdoors,view,desktop,Mobile App,297.81,,,
12170,S12169,,2024-07-05 20:29:00,C101082,Loyal,P1046,Sports & Outdoors,add_to_cart,desktop,Mobile App,297.81,,,
12171,S12171,,2024-07-05 15:57:00,C103666,New,P1055,Sports & Outdoors,view,mobile,Marketplace-B,769.63,,,
12172,S12171,,2024-07-05 16:00:00,C103666,New,P1055,Sports & Outdoors,add_to_cart,tablet,Marketplace-B,769.63,,,
12173,S12171,O12171,2024-07-05 16:03:00,C103666,New,P1055,Sports & Outdoors,purchase,mobile,Marketplace-B,769.63,1.0,769.63,Debit Card
12174,S12174,,2024-07-05 12:27:00,C103510,New,P1068,Travel & Hospitality,view,desktop,Marketplace-A,71.47,,,
12175,S12175,,2024-07-05 11:11:00,C101496,New,P1017,Fashion,view,desktop,Marketplace-A,476.45,,,
12176,S12175,,2024-07-05 11:14:00,C101496,New,P1017,Fashion,add_to_cart,mobile,Marketplace-A,476.45,,,
12177,S12177,,2024-07-05 13:56:00,C102372,Loyal,P1028,Home & Kitchen,view,desktop,Website,171.83,,,
12178,S12178,,2024-07-05 17:32:00,C101303,New,P1041,Beauty & Personal Care,view,mobile,Marketplace-A,9.19,,,
