Transaction_ID,Product_ID,Product_Category,Price,Discount,Customer_ID,Customer_Age,Customer_Gender,Purchase_Timestamp,Payment_Method,Shipping_Type,Review_Rating,Purchase Probability
T925795,P4639,Books,979.72,292.63,C85539,60,Male,5/23/2024 5:47,PayPal,Standard,3,0
T261864,P7956,Home & Kitchen,199.58,26.07,C99848,41,Female,4/16/2024 6:20,Credit Card,Express,1,0
T570707,P1795,Books,311.45,25.37,C42378,19,Other,9/25/2024 5:21,Credit Card,Express,5,1
T324256,P9685,Home & Kitchen,649.39,84.75,C38780,24,Female,5/28/2024 19:12,Credit Card,Express,1,0
T756721,P1517,Clothing,287.39,78.36,C95616,48,Other,11/28/2024 2:11,Net Banking,Standard,4,1
T874678,P5780,Home & Kitchen,632.84,123.66,C86224,60,Male,5/25/2024 14:54,Credit Card,Standard,2,0
T682048,P3722,Home & Kitchen,463.16,66.29,C46305,62,Male,12/1/2024 6:15,Net Banking,Express,4,1
T462902,P3343,Books,368.32,81.03,C83961,36,Other,9/18/2024 7:02,Net Banking,Standard,5,1
T548964,P7534,Clothing,730.98,52.2,C94256,70,Other,12/19/2024 3:13,Debit Card,Standard,4,0
T842316,P1724,Clothing,778.81,141.16,C33734,24,Male,6/21/2024 22:07,PayPal,Standard,1,0
T935414,P2586,Electronics,410.69,29.55,C81438,58,Other,11/26/2024 22:12,Credit Card,Standard,5,1
T259079,P4886,Home & Kitchen,432.13,96.64,C23068,34,Female,4/2/2024 9:40,Credit Card,Standard,1,0
T949984,P9563,Books,983.92,183.67,C82990,39,Other,11/13/2024 8:32,Credit Card,Standard,2,0
T634390,P2870,Electronics,664.49,76.25,C47299,61,Female,11/6/2024 14:05,Credit Card,Express,5,1
T991668,P9833,Home & Kitchen,115.5,30.67,C25645,41,Other,9/14/2024 19:07,Net Banking,Express,1,0
T504958,P5898,Electronics,437.49,88.11,C62995,69,Male,10/2/2024 1:55,Credit Card,Express,2,0
T216125,P2981,Books,459.7,35.8,C57026,40,Female,3/5/2024 16:26,Net Banking,Standard,1,0
T641548,P6299,Home & Kitchen,37.95,9.67,C96753,59,Male,4/30/2024 9:54,Net Banking,Express,2,1
T281574,P7718,Home & Kitchen,261.22,68.18,C58948,52,Male,1/17/2024 9:23,PayPal,Standard,2,0
T540473,P1935,Home & Kitchen,700.08,62.69,C32188,42,Male,10/5/2024 7:01,Net Banking,Standard,1,0
T592415,P1013,Home & Kitchen,481.24,0.09,C42483,46,Other,4/30/2024 23:22,Debit Card,Standard,3,0
T646560,P6838,Clothing,897.15,95.53,C44488,64,Other,4/21/2024 13:36,Net Banking,Standard,1,0
T574923,P3119,Electronics,940.22,213.09,C46386,44,Other,2/2/2024 11:39,Credit Card,Standard,2,0
T322724,P7528,Electronics,541.68,15.63,C74904,47,Male,8/18/2024 12:55,Debit Card,Express,5,1
T880031,P1625,Home & Kitchen,282.14,71.01,C65516,26,Male,9/23/2024 4:47,PayPal,Standard,2,1
T607118,P9066,Clothing,169.13,46.51,C73093,33,Female,3/28/2024 20:32,Credit Card,Standard,5,1
T133935,P7000,Home & Kitchen,895.25,196.2,C87046,59,Male,6/20/2024 23:44,Debit Card,Express,5,1
T506751,P2678,Books,297.8,37.46,C15853,70,Male,11/9/2024 16:19,Credit Card,Standard,4,1
T797280,P5815,Books,36.23,1.07,C26871,19,Male,6/23/2024 23:29,PayPal,Express,2,1
T288218,P1511,Electronics,578.95,83.57,C45559,51,Other,4/17/2024 17:35,Net Banking,Standard,1,0
T741924,P3420,Home & Kitchen,154.75,5.76,C11975,53,Male,3/2/2024 3:10,PayPal,Standard,5,1
T477547,P9659,Home & Kitchen,601.89,168.63,C77753,25,Female,2/29/2024 8:16,PayPal,Standard,2,0
T147347,P7509,Home & Kitchen,582.36,20.08,C34600,39,Female,5/11/2024 12:39,Net Banking,Express,4,1
T979723,P7342,Books,613.05,169.98,C83336,26,Male,11/16/2024 8:22,Net Banking,Express,4,1
T947624,P5654,Books,749.07,159.58,C21292,56,Other,4/23/2024 3:09,Debit Card,Express,3,0
T500837,P6828,Electronics,695.17,89.4,C78824,40,Other,11/16/2024 23:02,Net Banking,Standard,5,1
T458293,P2733,Clothing,409.59,114.11,C31406,47,Female,8/15/2024 19:48,Credit Card,Express,3,1
T839486,P1348,Home & Kitchen,118.19,4.66,C67770,48,Female,1/14/2024 1:59,Net Banking,Standard,5,1
T113094,P6001,Home & Kitchen,440.21,8.26,C14061,51,Male,11/9/2024 7:21,Credit Card,Express,2,0
T992934,P6440,Home & Kitchen,434.74,43.98,C37584,29,Female,12/15/2024 10:53,Credit Card,Standard,1,0
T741866,P4699,Electronics,373.62,95.39,C31497,23,Other,6/30/2024 0:10,Net Banking,Express,5,1
T762968,P7483,Electronics,494.66,24.81,C48839,54,Male,9/28/2024 5:07,Net Banking,Express,5,1
T391103,P3029,Electronics,272.89,35.9,C66535,28,Male,2/12/2024 17:24,Debit Card,Express,3,1
T359135,P5056,Books,252.25,68.28,C91476,44,Other,12/5/2024 15:25,Net Banking,Standard,2,1
T963434,P7735,Home & Kitchen,948.04,147.16,C35009,27,Female,9/1/2024 18:49,Credit Card,Standard,5,1
T549942,P9300,Books,88.63,4.6,C73709,23,Male,4/23/2024 6:37,Net Banking,Express,1,0
T530845,P7151,Home & Kitchen,829.59,94.44,C49397,32,Female,4/23/2024 11:07,Net Banking,Standard,4,1
T574923,P3119,Electronics,940.22,213.09,C46386,44,Other,2/2/2024 11:39,Credit Card,Standard,2,0
T883286,P1843,Clothing,13.86,1.23,C18040,58,Other,10/19/2024 15:16,Net Banking,Standard,1,0
T185745,P4301,Books,49.2,5.39,C96908,39,Other,6/27/2024 6:24,PayPal,Standard,2,1
T298069,P7868,Home & Kitchen,398.32,101.55,C32087,36,Female,6/24/2024 3:06,Net Banking,Standard,5,1
T289945,P6767,Home & Kitchen,742.52,79.61,C33355,30,Female,6/9/2024 17:34,Net Banking,Standard,2,0
T421324,P4635,Clothing,846.01,219.25,C58893,37,Male,7/13/2024 9:00,Net Banking,Express,2,0
T413048,P4986,Electronics,367.33,86.93,C74429,52,Male,4/27/2024 6:19,PayPal,Express,4,1
T260216,P1440,Books,156.1,11.4,C22515,56,Other,3/27/2024 21:29,PayPal,Standard,5,1
T287565,P4417,Clothing,589.43,69.51,C20938,66,Female,1/17/2024 13:49,Debit Card,Express,3,0
T328945,P5632,Clothing,419.04,19.38,C38716,46,Male,4/9/2024 15:22,PayPal,Express,3,0
T429132,P9181,Clothing,515.91,154.64,C33607,60,Female,12/27/2024 0:50,Net Banking,Express,1,0
T815251,P1580,Clothing,792.95,61.19,C31358,58,Male,1/14/2024 9:34,PayPal,Standard,1,0
T619635,P3048,Books,884.54,249.85,C62342,60,Other,1/11/2024 22:23,Credit Card,Standard,1,0
T455246,P8030,Books,988.37,71.65,C59677,57,Female,3/28/2024 20:18,Net Banking,Standard,3,0
T258609,P7612,Books,920.36,201.51,C73369,48,Other,10/21/2024 13:51,PayPal,Standard,1,0
T616704,P6271,Home & Kitchen,923.52,167.3,C83159,42,Other,1/27/2024 21:40,PayPal,Express,4,0
T432126,P2945,Books,256.86,64.96,C12112,69,Other,5/15/2024 14:05,Debit Card,Standard,2,0
T111786,P3583,Books,904.63,176.2,C98658,38,Male,6/2/2024 18:43,Net Banking,Express,3,0
T844821,P9296,Electronics,480.48,113.96,C92340,20,Female,7/28/2024 4:59,Credit Card,Standard,3,1
T848039,P6171,Electronics,123.26,10.4,C59004,19,Male,4/6/2024 4:03,Debit Card,Express,1,0
T940337,P3544,Books,605.79,156.93,C69334,23,Female,8/6/2024 10:58,Credit Card,Express,2,0
T908851,P2630,Books,313.6,14.37,C10890,34,Male,4/24/2024 1:49,Credit Card,Standard,4,1
T941798,P6081,Electronics,67.96,3.98,C17507,31,Female,5/20/2024 15:55,Net Banking,Standard,5,1
T856709,P5839,Books,927.78,226.08,C42612,22,Male,2/26/2024 12:47,Credit Card,Express,4,1
T326096,P8567,Home & Kitchen,774.72,42.26,C52137,22,Other,5/18/2024 12:46,PayPal,Standard,4,1
T622228,P5752,Clothing,669.28,117.35,C61361,59,Other,10/21/2024 3:40,PayPal,Express,3,0
T127272,P3131,Electronics,210.04,10.04,C89957,55,Female,10/5/2024 11:25,PayPal,Express,2,0
T453651,P5130,Electronics,486.85,79.66,C54113,27,Male,10/19/2024 10:58,Net Banking,Express,2,0
T696536,P5175,Electronics,942.74,223.69,C81157,32,Female,7/13/2024 15:44,PayPal,Standard,5,1
T514943,P1975,Electronics,228,7.24,C55638,50,Male,12/29/2024 13:49,Credit Card,Express,4,1
T121304,P9443,Home & Kitchen,812.85,110.32,C88701,23,Other,9/13/2024 8:19,PayPal,Express,3,0
T311356,P3891,Home & Kitchen,841.54,225.02,C96843,47,Other,2/3/2024 15:53,PayPal,Standard,1,0
T856709,P5839,Books,927.78,226.08,C42612,22,Male,2/26/2024 12:47,Credit Card,Express,4,1
T592415,P1013,Home & Kitchen,481.24,0.09,C42483,46,Other,4/30/2024 23:22,Debit Card,Standard,3,0
T788807,P5158,Home & Kitchen,821.3,27.81,C48301,69,Female,10/1/2024 21:50,Net Banking,Express,5,0
T288218,P1511,Electronics,578.95,83.57,C45559,51,Other,4/17/2024 17:35,Net Banking,Standard,1,0
T333579,P8764,Books,620.5,39.93,C66113,37,Female,11/5/2024 15:36,Debit Card,Express,5,1
T759712,P1366,Books,872.3,140.78,C64571,63,Other,11/17/2024 3:07,Credit Card,Standard,5,1
T616579,P6546,Electronics,326.84,6.08,C35772,60,Other,9/20/2024 2:55,PayPal,Express,2,0
T889559,P9706,Electronics,432.73,51.15,C34990,31,Male,6/29/2024 8:08,PayPal,Express,5,1
T947624,P5654,Books,749.07,159.58,C21292,56,Other,4/23/2024 3:09,Debit Card,Express,3,0
T820581,P6408,Home & Kitchen,329.13,76.44,C54837,19,Female,6/1/2024 16:58,Debit Card,Express,2,1
T965930,P9671,Electronics,259.74,53.68,C79365,49,Other,8/23/2024 2:08,PayPal,Express,4,1
T598073,P8319,Books,192.99,43.8,C79213,41,Male,5/14/2024 9:21,Credit Card,Express,1,0
T224333,P3232,Home & Kitchen,924.04,243.47,C37432,45,Female,7/9/2024 3:55,Net Banking,Express,3,0
T487870,P6315,Home & Kitchen,487.19,69.86,C24325,48,Female,6/17/2024 7:27,Net Banking,Express,1,0
T545692,P2351,Home & Kitchen,988.15,41.39,C82471,21,Male,1/13/2024 23:58,Debit Card,Standard,1,0
T739701,P7477,Home & Kitchen,729.33,198.75,C96490,54,Male,5/13/2024 8:17,Net Banking,Standard,4,1
T284420,P8451,Clothing,234.09,67.5,C41956,33,Male,3/13/2024 8:14,Credit Card,Express,3,1
T614230,P1555,Home & Kitchen,382.2,35.8,C69416,54,Female,3/28/2024 17:47,PayPal,Standard,4,1
T790994,P9440,Books,329.27,39.91,C63528,59,Other,6/19/2024 20:53,Debit Card,Express,5,1
T849321,P6512,Electronics,517.29,1.42,C94391,55,Other,11/27/2024 22:50,Credit Card,Standard,4,1
T761646,P2766,Books,233.24,69.76,C11515,40,Other,9/21/2024 17:31,Net Banking,Express,3,1
T397226,P2922,Books,824.62,31.56,C23297,54,Male,1/28/2024 3:58,Net Banking,Standard,1,0
T694219,P8639,Home & Kitchen,334.04,96.07,C75296,59,Female,5/1/2024 2:23,Debit Card,Express,1,0
T723879,P6926,Electronics,602.97,119.68,C40456,19,Other,8/27/2024 9:44,Credit Card,Standard,5,1
T340927,P1023,Clothing,24.15,1.96,C92138,67,Male,6/17/2024 14:43,Net Banking,Standard,4,1
T996376,P9230,Clothing,11.2,0.73,C67563,34,Male,6/14/2024 23:01,Net Banking,Express,1,0
T774708,P6796,Clothing,276.69,78.01,C60617,69,Female,4/3/2024 8:19,Credit Card,Standard,4,1
T760738,P3729,Electronics,743.04,175.83,C47374,67,Female,2/18/2024 5:03,Net Banking,Express,4,0
T439283,P4416,Home & Kitchen,330.7,60.84,C30856,50,Female,12/3/2024 0:43,Net Banking,Standard,3,1
T295291,P7800,Electronics,625.68,166.35,C47703,38,Female,1/23/2024 17:08,Credit Card,Standard,3,1
T928912,P8628,Home & Kitchen,962.58,144.2,C57092,58,Female,8/26/2024 3:27,PayPal,Express,2,0
T561672,P8272,Clothing,863.46,37.95,C11835,25,Male,7/13/2024 12:18,Net Banking,Express,2,0
T299331,P5998,Books,665.84,196.68,C76471,32,Male,9/24/2024 12:02,Credit Card,Express,5,1
T603428,P6812,Clothing,800.58,23.53,C66563,42,Female,12/21/2024 18:55,Net Banking,Standard,3,0
T265956,P6354,Home & Kitchen,41.14,8.47,C43411,64,Other,12/15/2024 0:51,Credit Card,Express,2,0
T541920,P1870,Home & Kitchen,751.37,203.54,C55752,65,Male,6/10/2024 5:22,PayPal,Standard,4,0
T308047,P2292,Books,536.35,96.54,C53506,23,Female,8/17/2024 0:00,Debit Card,Express,4,1
T784323,P5329,Home & Kitchen,58.55,14.49,C36446,47,Male,3/25/2024 18:16,Net Banking,Express,4,1
T410682,P5810,Home & Kitchen,433.91,51.98,C42137,66,Male,5/16/2024 21:10,Credit Card,Express,3,0
T117079,P4104,Home & Kitchen,495.77,72.91,C98892,37,Male,7/1/2024 10:11,PayPal,Express,3,1
T904720,P2343,Clothing,302.9,26.93,C51262,61,Male,6/16/2024 23:03,Net Banking,Express,3,0
T437555,P7010,Home & Kitchen,556.14,143.42,C93140,21,Male,10/14/2024 1:17,PayPal,Express,2,0
T462649,P2156,Books,367.83,41.63,C77259,43,Male,1/31/2024 4:57,Net Banking,Express,3,1
T237680,P6840,Clothing,789.39,235.53,C56844,49,Female,12/10/2024 15:24,Net Banking,Express,4,1
T585669,P8838,Home & Kitchen,737.82,20.84,C72005,69,Other,2/16/2024 21:46,Debit Card,Express,4,0
T411517,P9393,Books,560.91,20.87,C42305,28,Other,1/29/2024 8:51,Debit Card,Express,5,1
T441674,P3774,Books,535.53,114.95,C57829,47,Female,3/25/2024 4:33,PayPal,Express,2,0
T357561,P9036,Clothing,797.78,11.59,C15883,23,Female,9/17/2024 2:55,PayPal,Express,3,0
T111786,P3583,Books,904.63,176.2,C98658,38,Male,6/2/2024 18:43,Net Banking,Express,3,0
T116652,P4393,Books,911.38,175.46,C71731,47,Male,1/1/2024 11:15,Debit Card,Express,3,0
T414117,P1558,Clothing,187.61,32.39,C71555,41,Male,12/16/2024 3:37,PayPal,Express,3,1
T147527,P7584,Electronics,73,21.07,C12297,28,Other,4/27/2024 0:29,Credit Card,Express,4,1
T180023,P1712,Home & Kitchen,129.14,22.15,C51704,26,Other,9/19/2024 19:29,Debit Card,Standard,4,1
T941602,P8496,Books,153.84,24.64,C43509,66,Male,3/16/2024 0:04,PayPal,Express,1,0
T185745,P4301,Books,49.2,5.39,C96908,39,Other,6/27/2024 6:24,PayPal,Standard,2,1
T864659,P9114,Books,89.04,20.47,C35542,39,Other,1/5/2024 2:04,Debit Card,Standard,4,1
T168619,P6822,Electronics,50.96,12.36,C14987,46,Other,7/9/2024 21:28,PayPal,Express,5,1
T793516,P7241,Books,216.92,5.5,C96009,62,Male,7/7/2024 18:41,PayPal,Standard,3,0
T484768,P7999,Home & Kitchen,983.69,2.44,C45784,40,Male,7/5/2024 14:53,Debit Card,Standard,5,0
T772316,P1232,Clothing,443.66,130.33,C10083,44,Male,7/12/2024 3:21,Credit Card,Standard,1,0
T997563,P3841,Clothing,376.96,77.19,C46092,56,Male,4/23/2024 22:52,Net Banking,Standard,3,1
T937437,P8241,Home & Kitchen,524.05,119.55,C17721,48,Other,2/18/2024 4:08,PayPal,Standard,4,1
T814806,P6524,Books,142.6,31.97,C70710,30,Male,9/3/2024 4:48,Net Banking,Express,1,0
T412367,P9029,Home & Kitchen,109.14,30.04,C31590,53,Female,2/14/2024 20:46,Debit Card,Express,1,0
T737843,P7321,Clothing,412.93,10.04,C11252,41,Male,10/19/2024 0:25,Credit Card,Express,5,1
T166336,P5326,Clothing,856.41,57.67,C39206,22,Other,4/20/2024 11:14,Debit Card,Express,3,0
T205762,P3536,Books,836.97,30.15,C79599,62,Female,8/29/2024 8:42,Net Banking,Standard,2,0
T656515,P5369,Home & Kitchen,876.41,181.66,C43635,51,Male,12/15/2024 11:50,Credit Card,Express,1,0
T546469,P2268,Clothing,235.72,59.83,C34636,65,Female,2/28/2024 21:23,PayPal,Express,2,0
T182765,P5733,Books,301.39,39.99,C92268,54,Female,3/28/2024 0:43,Debit Card,Standard,5,1
T695082,P4794,Electronics,35.91,6.25,C27646,49,Female,11/11/2024 21:55,Debit Card,Standard,1,0
T616579,P6546,Electronics,326.84,6.08,C35772,60,Other,9/20/2024 2:55,PayPal,Express,2,0
T958852,P1735,Books,160.29,0.71,C28816,46,Male,5/20/2024 1:09,Net Banking,Standard,5,1
T774733,P1988,Home & Kitchen,892.77,203.72,C59359,43,Other,9/23/2024 17:45,PayPal,Standard,1,0
T788316,P7147,Books,85.11,22.97,C99239,35,Other,4/26/2024 14:02,Debit Card,Express,4,1
T262333,P8061,Clothing,419.86,45.7,C62780,20,Female,4/5/2024 11:48,Net Banking,Express,2,0
T706039,P5743,Clothing,65.48,9.24,C55867,62,Other,7/18/2024 16:48,Net Banking,Express,4,1
T687279,P5133,Clothing,928.05,167.16,C69091,23,Other,8/17/2024 20:14,Debit Card,Standard,4,1
T517829,P5316,Electronics,111.91,32.92,C63802,57,Other,7/26/2024 21:16,Credit Card,Standard,4,1
T866736,P4981,Books,970.13,102.95,C29215,36,Other,10/1/2024 16:15,PayPal,Standard,1,0
T447363,P1116,Home & Kitchen,860.88,13.75,C69989,46,Other,7/15/2024 16:38,PayPal,Standard,2,0
T178878,P8572,Electronics,406.35,68.82,C37247,31,Male,11/27/2024 11:19,Net Banking,Standard,1,0
T865416,P8050,Clothing,887.98,8.08,C41870,69,Other,11/30/2024 15:37,Net Banking,Express,4,0
T584851,P9069,Clothing,909.69,198.58,C93477,62,Male,4/29/2024 6:16,Credit Card,Express,4,0
T256535,P8436,Books,572.33,16.26,C97729,41,Male,7/5/2024 14:17,Credit Card,Express,5,1
T752244,P5697,Electronics,228.27,56.41,C32423,53,Other,8/30/2024 4:55,Net Banking,Standard,4,1
T539660,P9475,Home & Kitchen,91.88,24.87,C28712,56,Male,8/11/2024 3:35,PayPal,Standard,4,1
T644767,P9270,Clothing,713.6,120.38,C11697,19,Other,9/28/2024 7:31,Debit Card,Standard,5,1
T819204,P8022,Home & Kitchen,534.09,82.26,C60908,18,Other,3/13/2024 16:53,Net Banking,Express,5,1
T133329,P3400,Clothing,477.66,125.28,C82428,42,Male,1/4/2024 4:40,Debit Card,Standard,2,0
T763219,P8864,Books,393.12,54.02,C96496,50,Male,8/8/2024 5:23,Debit Card,Standard,4,1
T983834,P3594,Electronics,553.8,48.81,C54833,31,Female,10/29/2024 14:51,Net Banking,Express,4,1
T718809,P6864,Electronics,347.6,95.14,C83617,41,Other,1/28/2024 2:56,Debit Card,Express,4,1
T392293,P9497,Books,635.5,43.44,C70754,61,Female,11/9/2024 18:18,Net Banking,Express,4,0
T659104,P3915,Electronics,86.5,23.58,C25984,56,Male,6/25/2024 23:31,Credit Card,Standard,1,0
T343862,P4704,Clothing,372.82,23.49,C16272,66,Other,11/15/2024 8:43,Credit Card,Express,5,1
T160024,P4759,Home & Kitchen,52.91,11.47,C48411,44,Female,3/31/2024 13:56,Net Banking,Standard,5,1
T533495,P8156,Electronics,806.06,177.39,C99471,67,Female,5/22/2024 23:17,Debit Card,Standard,4,0
T497942,P6977,Clothing,463.53,127.53,C71288,47,Other,9/19/2024 13:37,Debit Card,Standard,2,0
T847171,P5511,Clothing,985.95,140.16,C55101,21,Female,8/3/2024 14:00,Credit Card,Standard,2,0
T266880,P1307,Home & Kitchen,480.96,124.88,C85408,56,Other,4/10/2024 13:18,Credit Card,Standard,5,1
T568762,P6164,Clothing,790.84,193.55,C30919,61,Female,2/3/2024 15:46,Net Banking,Express,3,0
T664346,P6986,Books,105.57,3.08,C43411,66,Other,11/25/2024 17:33,Credit Card,Express,5,1
T406455,P9023,Electronics,806.51,88.72,C48703,30,Female,9/18/2024 17:58,Debit Card,Express,2,0
T602068,P5945,Electronics,657.01,135.43,C31822,33,Female,6/22/2024 9:20,PayPal,Standard,1,0
T635945,P9181,Home & Kitchen,97.81,21.09,C74224,40,Female,4/25/2024 9:01,Debit Card,Standard,4,1
T704746,P2752,Clothing,982.15,67.38,C52927,63,Other,4/11/2024 7:37,Credit Card,Express,3,0
T462649,P2156,Books,367.83,41.63,C77259,43,Male,1/31/2024 4:57,Net Banking,Express,3,1
T490047,P7994,Clothing,581.87,43.89,C17899,67,Female,12/4/2024 2:34,Net Banking,Standard,4,0
T548964,P7534,Clothing,730.98,52.2,C94256,70,Other,12/19/2024 3:13,Debit Card,Standard,4,0
T380737,P8347,Books,115.74,23.01,C21618,38,Female,1/18/2024 13:34,PayPal,Express,5,1
T925315,P9571,Clothing,292.75,70.31,C77524,38,Other,1/9/2024 23:35,Net Banking,Standard,4,1
T728616,P7290,Home & Kitchen,826.58,27.24,C58875,24,Female,10/2/2024 14:28,PayPal,Standard,2,0
T489113,P3342,Electronics,632.73,19.19,C49875,33,Other,12/31/2024 11:52,Debit Card,Standard,4,1
T468921,P6347,Home & Kitchen,338.04,94.5,C95383,19,Female,4/12/2024 23:51,PayPal,Express,1,0
T491558,P7603,Books,759.66,131.89,C21613,46,Male,4/17/2024 5:51,PayPal,Express,5,1
T217744,P6322,Books,230.92,30.09,C77047,21,Male,4/13/2024 2:23,Credit Card,Standard,4,1
T558198,P5884,Books,766.2,174.08,C66768,53,Female,3/25/2024 2:14,Net Banking,Standard,4,1
T802803,P2727,Clothing,117.17,21.12,C45102,54,Male,3/8/2024 1:27,PayPal,Express,4,1
T371461,P8920,Electronics,258.96,6.95,C37315,44,Male,3/27/2024 17:24,Net Banking,Express,2,0
T301462,P4124,Books,458.32,54.31,C81170,26,Male,7/12/2024 4:20,Credit Card,Standard,2,0
T339946,P7782,Clothing,752.7,14.3,C87001,69,Other,6/28/2024 20:38,Net Banking,Standard,5,0
T814848,P2519,Books,405.43,26.78,C60784,30,Other,4/13/2024 20:37,Net Banking,Express,5,1
T935690,P3292,Electronics,603.2,39.66,C12270,42,Female,9/27/2024 13:34,Credit Card,Standard,4,1
T983894,P6349,Books,100.28,17.99,C53774,64,Female,12/20/2024 1:01,Net Banking,Express,5,1
T986639,P1886,Clothing,207.86,8.32,C47151,59,Male,9/18/2024 0:46,Net Banking,Standard,4,1
T972815,P1221,Books,179.35,33.87,C25644,31,Other,10/13/2024 22:30,Debit Card,Standard,2,1
T178878,P8572,Electronics,406.35,68.82,C37247,31,Male,11/27/2024 11:19,Net Banking,Standard,1,0
T760213,P2201,Electronics,906.66,8.43,C90195,31,Male,10/9/2024 11:05,Debit Card,Express,3,0
T230987,P3587,Electronics,773.72,100.24,C26714,25,Male,11/14/2024 12:17,Credit Card,Express,2,0
T779713,P8606,Clothing,309.53,34.65,C31858,50,Female,5/20/2024 6:04,Debit Card,Express,5,1
T660081,P1572,Electronics,601.88,24.17,C85958,65,Other,10/31/2024 18:52,Net Banking,Express,4,0
T813173,P4430,Books,569.54,98.2,C83224,68,Other,10/6/2024 5:28,PayPal,Express,2,0
T355535,P1037,Clothing,937.81,171.92,C62648,25,Male,3/30/2024 17:55,Debit Card,Express,4,1
T574689,P3793,Home & Kitchen,150.32,17.48,C88431,58,Male,9/25/2024 4:28,PayPal,Standard,4,1
T736813,P6474,Home & Kitchen,27.48,5.53,C66312,52,Other,3/4/2024 7:58,Credit Card,Express,4,1
T742890,P3878,Clothing,88.98,23.7,C55063,19,Female,11/27/2024 16:32,Net Banking,Express,4,1
T546676,P3978,Books,224.49,40.01,C80471,19,Female,12/3/2024 11:38,Net Banking,Standard,2,1
T330166,P3128,Books,551.58,132.14,C29526,34,Other,12/1/2024 21:06,Credit Card,Standard,4,1
T734709,P4398,Books,864.96,81.11,C75311,48,Male,1/17/2024 20:09,Credit Card,Express,3,0
T710096,P6434,Electronics,505.01,74.19,C81838,28,Male,1/22/2024 19:03,Credit Card,Standard,2,0
T288980,P6289,Home & Kitchen,713.33,181.78,C88115,68,Other,10/11/2024 9:49,Net Banking,Standard,4,0
T462649,P2156,Books,367.83,41.63,C77259,43,Male,1/31/2024 4:57,Net Banking,Express,3,1
T796347,P6112,Books,606.57,72.79,C40618,29,Male,4/4/2024 18:30,PayPal,Standard,1,0
T550337,P9981,Electronics,197.34,22.4,C97849,39,Other,7/22/2024 3:23,Credit Card,Standard,4,1
T253563,P4680,Home & Kitchen,42.65,2.31,C32671,25,Other,5/1/2024 18:22,Debit Card,Express,4,1
T360115,P4381,Electronics,950.41,253.21,C94623,19,Female,1/13/2024 16:12,Debit Card,Standard,5,1
T182610,P9498,Electronics,243.64,31.12,C30034,36,Female,4/3/2024 20:54,PayPal,Standard,4,1
T183937,P8985,Electronics,616.83,34.87,C91028,63,Female,7/12/2024 22:54,Credit Card,Express,5,1
T617740,P1403,Electronics,569.1,62.38,C77911,29,Other,10/21/2024 2:34,Credit Card,Standard,1,0
T667887,P7541,Clothing,154.83,14.72,C71938,37,Male,10/23/2024 20:14,PayPal,Express,3,1
T426692,P5950,Electronics,821.48,133.7,C91390,36,Other,5/16/2024 20:32,PayPal,Express,1,0
T240606,P7115,Home & Kitchen,513,114.81,C75910,26,Female,2/9/2024 7:37,Net Banking,Express,4,1
T835897,P9198,Electronics,314.18,37.25,C97088,22,Female,10/9/2024 0:03,Net Banking,Standard,2,1
T224058,P2395,Books,579.68,17.4,C51086,48,Male,10/24/2024 21:41,PayPal,Standard,4,1
T236236,P4036,Clothing,424.81,60.36,C92038,54,Male,1/4/2024 19:01,Net Banking,Standard,2,0
T555729,P3395,Books,271.86,2.47,C74298,55,Other,1/20/2024 12:36,Credit Card,Standard,5,1
