Date,Store ID,Product ID,Inventory Level,Units Sold,Units Ordered,Price,Discount,Promotion,Competitor Pricing,Epidemic,Demand,Year,Month,Day,DayOfWeek,Price Difference,Price Ratio,Category_Electronics,Category_Furniture,Category_Groceries,Category_Toys,Region_North,Region_South,Region_West,Weather Condition_Rainy,Weather Condition_Snowy,Weather Condition_Sunny,Seasonality_Spring,Seasonality_Summer,Seasonality_Winter
2022-04-08,S003,P0001,194,121,276,17.89,10,0,16.13,0,132,2022,4,8,4,1.7600000000000016,1.1091134531928086,False,False,False,True,False,False,False,True,False,False,True,False,False
2022-04-08,S003,P0002,324,85,0,53.42,10,0,48.72,0,99,2022,4,8,4,4.700000000000003,1.0964696223316914,False,False,True,False,False,False,False,True,False,False,True,False,False
2022-04-08,S003,P0003,138,136,136,94.37,10,0,81.01,0,129,2022,4,8,4,13.36,1.1649179113689667,True,False,False,False,False,False,False,True,False,False,True,False,False
2022-04-08,S003,P0004,216,216,0,27.45,15,1,25.19,0,197,2022,4,8,4,2.259999999999998,1.0897181421198887,False,False,True,False,False,False,False,True,False,False,True,False,False
2022-04-08,S003,P0005,881,98,0,22.49,0,0,25.46,0,93,2022,4,8,4,-2.9700000000000024,0.8833464257659072,False,False,False,True,False,False,False,True,False,False,True,False,False
2022-04-08,S003,P0006,216,91,0,35.14,10,0,41.64,0,94,2022,4,8,4,-6.5,0.8439000960614793,False,False,False,True,False,False,False,True,False,False,True,False,False
2022-04-08,S003,P0007,504,119,0,15.76,5,0,18.72,0,103,2022,4,8,4,-2.959999999999999,0.8418803418803419,False,False,True,False,False,False,False,True,False,False,True,False,False
2022-04-08,S003,P0008,350,62,0,83.84,25,1,98.44,0,85,2022,4,8,4,-14.599999999999994,0.8516863063795206,False,False,False,False,False,False,False,True,False,False,True,False,False
2022-04-08,S003,P0009,71,71,112,52.65,5,0,59.54,0,105,2022,4,8,4,-6.890000000000001,0.8842794759825328,False,False,True,False,False,False,False,True,False,False,True,False,False
2022-04-08,S003,P0010,93,93,165,39.57,20,1,37.06,0,158,2022,4,8,4,2.509999999999998,1.0677280086346466,False,False,True,False,False,False,False,True,False,False,True,False,False
2022-04-08,S003,P0011,465,74,0,113.35,10,1,136.36,0,101,2022,4,8,4,-23.01000000000002,0.8312555001466705,True,False,False,False,False,False,False,True,False,False,True,False,False
2022-04-08,S003,P0012,448,80,0,95.5,15,1,109.13,0,113,2022,4,8,4,-13.629999999999995,0.8751030880601118,False,True,False,False,False,False,False,True,False,False,True,False,False
2022-04-08,S003,P0013,930,113,0,66.57,10,0,77.28,0,103,2022,4,8,4,-10.710000000000008,0.8614130434782608,False,False,True,False,False,False,False,True,False,False,True,False,False
2022-04-08,S003,P0014,368,54,0,66.96,25,1,62.82,0,65,2022,4,8,4,4.1399999999999935,1.0659025787965615,False,False,True,False,False,False,False,True,False,False,True,False,False
2022-04-08,S003,P0015,792,106,0,99.25,5,0,110.62,0,118,2022,4,8,4,-11.370000000000005,0.8972156933646718,False,False,True,False,False,False,False,True,False,False,True,False,False
2022-04-08,S003,P0016,274,141,263,95.51,25,1,82.93,0,157,2022,4,8,4,12.579999999999998,1.1516941999276498,True,False,False,False,False,False,False,True,False,False,True,False,False
2022-04-08,S003,P0017,112,96,318,115.49,15,1,103.32,0,92,2022,4,8,4,12.170000000000002,1.117789392179636,False,True,False,False,False,False,False,True,False,False,True,False,False
2022-04-08,S003,P0018,554,83,424,141.82,10,1,162.51,0,122,2022,4,8,4,-20.689999999999998,0.8726847578610547,False,True,False,False,False,False,False,True,False,False,True,False,False
2022-04-08,S003,P0019,71,53,63,46.4,10,1,52.71,0,78,2022,4,8,4,-6.310000000000002,0.880288370328211,False,False,True,False,False,False,False,True,False,False,True,False,False
2022-04-08,S003,P0020,215,115,0,75.96,10,1,72.79,0,119,2022,4,8,4,3.1699999999999875,1.043549938178321,False,False,False,False,False,False,False,True,False,False,True,False,False
2022-04-08,S004,P0001,554,77,0,9.96,0,0,11.5,0,67,2022,4,8,4,-1.5399999999999991,0.8660869565217392,False,False,True,False,False,False,True,True,False,False,True,False,False
2022-04-08,S004,P0002,124,87,0,20.08,0,0,21.65,0,95,2022,4,8,4,-1.5700000000000003,0.9274826789838337,False,False,True,False,False,False,True,True,False,False,True,False,False
2022-04-08,S004,P0003,196,93,0,152.34,0,0,137.93,0,84,2022,4,8,4,14.409999999999997,1.1044732835496265,False,True,False,False,False,False,True,True,False,False,True,False,False
2022-04-08,S004,P0004,315,138,444,47.32,25,1,50.66,0,151,2022,4,8,4,-3.3399999999999963,0.9340702724042638,False,False,True,False,False,False,True,True,False,False,True,False,False
2022-04-08,S004,P0005,185,54,0,69.7,0,0,78.45,0,82,2022,4,8,4,-8.75,0.8884639898024219,False,False,False,False,False,False,True,True,False,False,True,False,False
2022-04-08,S004,P0006,241,61,0,33.36,5,0,36.57,0,86,2022,4,8,4,-3.210000000000001,0.9122231337161608,False,False,True,False,False,False,True,True,False,False,True,False,False
2022-04-08,S004,P0007,476,89,565,31.1,10,0,30.98,0,141,2022,4,8,4,0.120000000000001,1.0038734667527438,False,False,True,False,False,False,True,True,False,False,True,False,False
2022-04-08,S004,P0008,66,66,113,85.72,25,1,102.08,0,119,2022,4,8,4,-16.36,0.8397335423197492,False,True,False,False,False,False,True,True,False,False,True,False,False
2022-04-08,S004,P0009,294,90,250,120.32,0,0,112.82,0,92,2022,4,8,4,7.5,1.0664775748980677,False,False,False,False,False,False,True,True,False,False,True,False,False
2022-04-08,S004,P0010,227,147,0,24.61,15,1,29.78,0,133,2022,4,8,4,-5.170000000000002,0.8263935527199462,False,False,True,False,False,False,True,True,False,False,True,False,False
2022-04-08,S004,P0011,220,54,0,45.95,25,1,42.14,0,88,2022,4,8,4,3.8100000000000023,1.0904129093497865,False,False,False,False,False,False,True,True,False,False,True,False,False
2022-04-08,S004,P0012,151,112,154,115.8,15,1,111.21,0,132,2022,4,8,4,4.590000000000003,1.0412732667925546,True,False,False,False,False,False,True,True,False,False,True,False,False
2022-04-08,S004,P0013,380,117,0,23.92,0,0,23.39,0,130,2022,4,8,4,0.5300000000000011,1.0226592560923473,False,False,True,False,False,False,True,True,False,False,True,False,False
2022-04-08,S004,P0014,160,74,232,137.96,25,1,163.83,0,102,2022,4,8,4,-25.870000000000005,0.8420924128669962,False,True,False,False,False,False,True,True,False,False,True,False,False
2022-04-08,S004,P0015,317,60,216,100.48,0,0,118.75,0,84,2022,4,8,4,-18.269999999999996,0.8461473684210526,False,True,False,False,False,False,True,True,False,False,True,False,False
2022-04-08,S004,P0016,187,66,0,103.62,10,1,110.21,0,68,2022,4,8,4,-6.589999999999989,0.9402050630614283,False,True,False,False,False,False,True,True,False,False,True,False,False
2022-04-08,S004,P0017,112,93,119,106.62,10,1,104.72,0,142,2022,4,8,4,1.9000000000000057,1.0181436210847976,False,False,False,False,False,False,True,True,False,False,True,False,False
2022-04-08,S004,P0018,110,43,50,117.54,20,1,139.57,0,49,2022,4,8,4,-22.029999999999987,0.8421580568890163,False,True,False,False,False,False,True,True,False,False,True,False,False
2022-04-08,S004,P0019,104,104,160,61.41,10,1,66.15,0,136,2022,4,8,4,-4.740000000000009,0.928344671201814,False,False,False,False,False,False,True,True,False,False,True,False,False
2022-04-08,S004,P0020,228,65,0,122.7,10,1,116.9,0,71,2022,4,8,4,5.799999999999997,1.0496150556030794,False,True,False,False,False,False,True,True,False,False,True,False,False
2022-04-08,S005,P0001,300,108,0,13.19,0,0,14.72,0,127,2022,4,8,4,-1.5300000000000011,0.8960597826086956,False,False,True,False,True,False,False,False,False,True,True,False,False
2022-04-08,S005,P0002,151,96,0,42.83,0,0,39.12,0,89,2022,4,8,4,3.710000000000001,1.094836400817996,True,False,False,False,True,False,False,False,False,True,True,False,False
2022-04-08,S005,P0003,188,118,170,37.79,5,0,36.75,0,170,2022,4,8,4,1.0399999999999991,1.0282993197278911,False,False,False,True,True,False,False,False,False,True,True,False,False
2022-04-08,S005,P0004,155,155,225,8.25,25,1,9.55,0,228,2022,4,8,4,-1.3000000000000007,0.8638743455497382,False,False,True,False,True,False,False,False,False,True,True,False,False
2022-04-08,S005,P0005,201,95,188,16.26,0,0,18.16,0,97,2022,4,8,4,-1.8999999999999986,0.8953744493392072,False,False,True,False,True,False,False,False,False,True,True,False,False
2022-04-08,S005,P0006,67,67,0,54.21,10,0,64.86,0,102,2022,4,8,4,-10.649999999999999,0.8358001850138761,False,False,True,False,True,False,False,False,False,True,True,False,False
2022-04-08,S005,P0007,405,134,0,87.24,5,0,100.78,0,134,2022,4,8,4,-13.540000000000006,0.8656479460210359,False,False,True,False,True,False,False,False,False,True,True,False,False
2022-04-08,S005,P0008,169,169,168,73.56,15,1,64.45,0,192,2022,4,8,4,9.11,1.1413498836307214,False,False,True,False,True,False,False,False,False,True,True,False,False
2022-04-08,S005,P0009,419,57,0,94.0,0,0,92.81,0,77,2022,4,8,4,1.1899999999999977,1.012821894192436,False,False,True,False,True,False,False,False,False,True,True,False,False
2022-04-08,S005,P0010,264,134,0,57.07,15,1,64.04,0,135,2022,4,8,4,-6.970000000000006,0.8911617738913179,False,False,True,False,True,False,False,False,False,True,True,False,False
2022-04-08,S005,P0011,489,143,622,85.75,15,1,99.11,0,171,2022,4,8,4,-13.36,0.865200282514378,True,False,False,False,True,False,False,False,False,True,True,False,False
2022-04-08,S005,P0012,269,114,0,116.22,25,1,135.47,0,130,2022,4,8,4,-19.25,0.8579021185502326,False,True,False,False,True,False,False,False,False,True,True,False,False
2022-04-08,S005,P0013,305,110,305,73.22,5,0,84.3,0,109,2022,4,8,4,-11.079999999999998,0.868564650059312,False,False,True,False,True,False,False,False,False,True,True,False,False
2022-04-08,S005,P0014,433,109,0,154.86,20,1,143.22,0,105,2022,4,8,4,11.640000000000015,1.081273565144533,False,True,False,False,True,False,False,False,False,True,True,False,False
2022-04-08,S005,P0015,391,168,0,51.44,10,0,56.34,0,140,2022,4,8,4,-4.900000000000006,0.9130280440184593,False,False,True,False,True,False,False,False,False,True,True,False,False
2022-04-08,S005,P0016,233,218,517,36.78,20,1,42.94,0,189,2022,4,8,4,-6.159999999999997,0.856544014904518,False,False,False,True,True,False,False,False,False,True,True,False,False
2022-04-08,S005,P0017,133,133,197,40.82,20,1,48.32,0,201,2022,4,8,4,-7.5,0.8447847682119205,False,False,False,True,True,False,False,False,False,True,True,False,False
2022-04-08,S005,P0018,101,101,142,21.7,10,1,25.66,0,127,2022,4,8,4,-3.960000000000001,0.8456742010911925,False,False,False,False,True,False,False,False,False,True,True,False,False
2022-04-08,S005,P0019,233,72,231,151.39,10,1,137.06,0,115,2022,4,8,4,14.329999999999984,1.1045527506201662,False,True,False,False,True,False,False,False,False,True,True,False,False
2022-04-08,S005,P0020,175,116,160,34.99,15,1,30.63,0,174,2022,4,8,4,4.360000000000003,1.1423441070845577,False,False,False,True,True,False,False,False,False,True,True,False,False
2022-04-09,S001,P0001,148,43,0,64.08,0,0,69.55,0,63,2022,4,9,5,-5.469999999999999,0.9213515456506111,True,False,False,False,True,False,False,False,False,False,True,False,False
2022-04-09,S001,P0002,94,94,177,67.38,25,1,58.23,0,187,2022,4,9,5,9.149999999999999,1.157135497166409,False,False,False,False,True,False,False,False,False,False,True,False,False
2022-04-09,S001,P0003,332,166,0,58.43,25,1,61.94,0,220,2022,4,9,5,-3.509999999999998,0.9433322570229254,False,False,False,False,True,False,False,False,False,False,True,False,False
2022-04-09,S001,P0004,214,94,0,98.66,5,0,117.39,0,83,2022,4,9,5,-18.730000000000004,0.8404463753300963,True,False,False,False,True,False,False,False,False,False,True,False,False
2022-04-09,S001,P0005,620,98,0,59.56,5,0,67.04,0,115,2022,4,9,5,-7.480000000000004,0.8884248210023866,False,False,True,False,True,False,False,False,False,False,True,False,False
2022-04-09,S001,P0006,693,82,0,37.56,0,0,43.76,0,69,2022,4,9,5,-6.199999999999996,0.8583180987202926,False,False,False,True,True,False,False,False,False,False,True,False,False
2022-04-09,S001,P0007,356,129,0,26.88,10,1,26.57,0,141,2022,4,9,5,0.3099999999999987,1.0116672939405345,False,False,True,False,True,False,False,False,False,False,True,False,False
2022-04-09,S001,P0008,107,70,0,35.43,10,0,40.96,0,58,2022,4,9,5,-5.530000000000001,0.864990234375,True,False,False,False,True,False,False,False,False,False,True,False,False
2022-04-09,S001,P0009,224,64,0,81.05,10,0,94.22,0,98,2022,4,9,5,-13.170000000000002,0.860220759923583,False,False,False,False,True,False,False,False,False,False,True,False,False
2022-04-09,S001,P0010,609,46,0,123.66,0,0,139.26,0,64,2022,4,9,5,-15.599999999999994,0.8879793192589401,False,True,False,False,True,False,False,False,False,False,True,False,False
2022-04-09,S001,P0011,377,62,0,166.36,10,1,157.76,0,98,2022,4,9,5,8.600000000000023,1.0545131845841786,False,True,False,False,True,False,False,False,False,False,True,False,False
2022-04-09,S001,P0012,456,110,0,77.12,10,0,73.68,0,93,2022,4,9,5,3.4399999999999977,1.0466883821932682,False,False,True,False,True,False,False,False,False,False,True,False,False
2022-04-09,S001,P0013,181,107,0,28.69,20,1,24.48,0,103,2022,4,9,5,4.210000000000001,1.1719771241830066,False,False,False,True,True,False,False,False,False,False,True,False,False
2022-04-09,S001,P0014,116,100,0,74.98,5,0,65.07,0,107,2022,4,9,5,9.91000000000001,1.1522975257415093,False,False,True,False,True,False,False,False,False,False,True,False,False
2022-04-09,S001,P0015,121,121,100,16.63,5,0,15.82,0,106,2022,4,9,5,0.8099999999999987,1.0512010113780024,False,False,False,True,True,False,False,False,False,False,True,False,False
2022-04-09,S001,P0016,575,120,0,42.9,0,0,41.02,0,113,2022,4,9,5,1.8799999999999955,1.045831301803998,False,False,True,False,True,False,False,False,False,False,True,False,False
2022-04-09,S001,P0017,312,132,0,26.45,5,0,23.12,0,144,2022,4,9,5,3.3299999999999983,1.144031141868512,False,False,False,True,True,False,False,False,False,False,True,False,False
2022-04-09,S001,P0018,236,68,0,63.08,0,0,73.23,0,110,2022,4,9,5,-10.150000000000006,0.8613956028949883,False,False,True,False,True,False,False,False,False,False,True,False,False
2022-04-09,S001,P0019,179,30,0,85.08,15,1,74.6,0,31,2022,4,9,5,10.480000000000004,1.1404825737265416,False,True,False,False,True,False,False,False,False,False,True,False,False
2022-04-09,S001,P0020,230,44,0,120.72,0,0,108.77,0,64,2022,4,9,5,11.950000000000003,1.1098648524409305,False,True,False,False,True,False,False,False,False,False,True,False,False
2022-04-09,S002,P0001,193,135,0,79.58,10,0,88.52,0,126,2022,4,9,5,-8.939999999999998,0.8990058743786715,False,False,True,False,False,True,False,False,False,True,True,False,False
2022-04-09,S002,P0002,229,39,0,25.01,20,1,24.83,0,64,2022,4,9,5,0.18000000000000327,1.0072492952074106,False,False,False,True,False,True,False,False,False,True,True,False,False
2022-04-09,S002,P0003,573,212,700,88.45,25,1,95.77,0,236,2022,4,9,5,-7.319999999999993,0.9235668789808917,False,False,True,False,False,True,False,False,False,True,True,False,False
2022-04-09,S002,P0004,544,164,0,46.0,5,0,54.06,0,143,2022,4,9,5,-8.060000000000002,0.8509064002959674,False,False,True,False,False,True,False,False,False,True,True,False,False
2022-04-09,S002,P0005,501,98,0,98.21,0,0,84.5,0,97,2022,4,9,5,13.709999999999994,1.162248520710059,True,False,False,False,False,True,False,False,False,True,True,False,False
2022-04-09,S002,P0006,124,81,70,66.66,0,0,62.62,0,85,2022,4,9,5,4.039999999999999,1.064516129032258,False,False,False,False,False,True,False,False,False,True,True,False,False
2022-04-09,S002,P0007,731,77,0,23.89,15,1,20.59,0,76,2022,4,9,5,3.3000000000000007,1.1602719766877125,False,False,False,True,False,True,False,False,False,True,True,False,False
2022-04-09,S002,P0008,152,73,90,26.95,5,0,25.77,0,112,2022,4,9,5,1.1799999999999997,1.0457896779200622,False,False,True,False,False,True,False,False,False,True,True,False,False
2022-04-09,S002,P0009,408,119,0,56.92,10,0,60.7,0,102,2022,4,9,5,-3.780000000000001,0.9377265238879736,False,False,True,False,False,True,False,False,False,True,True,False,False
2022-04-09,S002,P0010,44,44,128,101.72,0,0,87.44,0,125,2022,4,9,5,14.280000000000001,1.1633119853613907,False,False,True,False,False,True,False,False,False,True,True,False,False
2022-04-09,S002,P0011,754,88,0,104.36,10,1,102.06,0,145,2022,4,9,5,2.299999999999997,1.022535763276504,False,False,True,False,False,True,False,False,False,True,True,False,False
2022-04-09,S002,P0012,57,57,0,54.06,10,0,61.69,0,57,2022,4,9,5,-7.6299999999999955,0.8763170692170531,True,False,False,False,False,True,False,False,False,True,True,False,False
2022-04-09,S002,P0013,276,177,0,23.45,20,1,21.37,0,175,2022,4,9,5,2.0799999999999983,1.0973327094057088,False,False,True,False,False,True,False,False,False,True,True,False,False
2022-04-09,S002,P0014,154,77,0,115.94,10,0,134.8,0,105,2022,4,9,5,-18.860000000000014,0.8600890207715133,True,False,False,False,False,True,False,False,False,True,True,False,False
2022-04-09,S002,P0015,448,198,775,83.91,5,0,99.19,0,182,2022,4,9,5,-15.280000000000001,0.84595221292469,False,False,False,False,False,True,False,False,False,True,True,False,False
2022-04-09,S002,P0016,254,81,256,90.44,10,0,86.57,0,119,2022,4,9,5,3.8700000000000045,1.0447037079819799,False,False,False,False,False,True,False,False,False,True,True,False,False
2022-04-09,S002,P0017,307,149,0,23.58,5,0,20.83,0,132,2022,4,9,5,2.75,1.1320211233797408,False,False,False,True,False,True,False,False,False,True,True,False,False
2022-04-09,S002,P0018,81,81,108,27.17,5,0,29.57,0,104,2022,4,9,5,-2.3999999999999986,0.9188366587757864,False,False,False,False,False,True,False,False,False,True,True,False,False
2022-04-09,S002,P0019,285,89,0,76.62,10,1,91.55,0,87,2022,4,9,5,-14.929999999999993,0.8369197160021846,False,False,False,False,False,True,False,False,False,True,True,False,False
